id,city,area,property_type,bedrooms,bathrooms,nightly_price_usd,review_score,occupancy_rate,distance_to_beach_km,distance_to_airport_km,num_reviews,amenities,annual_revenue_usd,property_price_usd,roi_pct,investment_score,latitude,longitude,peak_occupancy,off_occupancy,amenity_count,has_pool,has_wifi,has_ac,has_parking,city_enc,area_enc,property_type_enc,investment_label,label_enc
GOA0316,Goa,Panaji,Villa,1,2,81,3.99,0.49,0.1,18.3,263,BBQ|Beach Access|Pool|WiFi|Hammock,10141,111552,9.09,100,15.3383,73.8051,0.86,0.22,5,1,1,1,0,1,23,11,Buy,2
GOA0317,Goa,Vagator,Beach Hut,4,5,71,4.53,0.5,1.0,7.9,276,Garden|Outdoor Shower|Pool|AC|Yoga Deck|Beach Access|WiFi,9070,102628,8.84,93,15.0475,73.7293,0.83,0.26,7,1,1,1,0,1,27,1,Buy,2
GOA0318,Goa,Palolem,Cottage,5,6,112,4.63,0.61,2.0,30.7,41,Pool|Beach Access|Parking|Hammock|AC|Garden|Outdoor Shower,17456,193063,9.04,96,14.9384,73.9486,0.89,0.41,7,1,0,1,1,1,22,3,Buy,2
GOA0319,Goa,Palolem,Cottage,5,5,111,4.25,0.49,1.9,39.8,90,Outdoor Shower|Beach Access|Yoga Deck,13897,160365,8.67,89,15.2423,74.0079,0.79,0.28,3,0,0,1,0,1,22,3,Buy,2
GOA0320,Goa,Palolem,Villa,3,4,175,4.82,0.56,1.8,43.6,250,BBQ|Garden|AC|Parking,25039,292084,8.57,94,14.9736,73.7214,0.83,0.36,4,0,0,1,1,1,22,11,Buy,2
GOA0321,Goa,Baga,Apartment,2,1,66,4.29,0.55,0.3,34.9,252,Outdoor Shower|WiFi|AC|Hammock|Beach Access|Pool|BBQ,9275,108581,8.54,98,15.2117,73.8225,0.85,0.34,7,1,1,1,0,1,5,0,Buy,2
GOA0322,Goa,Calangute,Apartment,1,2,62,3.61,0.55,1.8,32.1,98,Hammock|AC|Yoga Deck|Pool|Outdoor Shower|Parking,8713,105253,8.28,83,15.3144,73.9758,0.92,0.28,6,1,0,1,1,1,7,0,Buy,2
GOA0323,Goa,Arambol,Apartment,1,1,55,3.92,0.65,2.0,7.0,213,Beach Access|WiFi|Garden|AC|Outdoor Shower|Yoga Deck,9134,98552,9.27,92,14.9311,73.9217,0.95,0.43,6,0,1,1,0,1,2,0,Buy,2
GOA0324,Goa,Anjuna,Beach Hut,1,1,50,4.31,0.5,1.1,22.9,189,WiFi|Beach Access|Outdoor Shower|Parking|BBQ,6388,67245,9.5,95,14.9724,74.0817,0.91,0.21,5,0,1,1,1,1,1,1,Buy,2
GOA0325,Goa,Arambol,Cottage,5,5,116,4.88,0.63,1.7,5.2,74,Beach Access|Yoga Deck|Parking,18672,225343,8.29,95,15.6482,74.0612,0.81,0.5,3,0,0,1,1,1,2,3,Buy,2
GOA0326,Goa,Palolem,Beach Hut,1,1,28,3.64,0.62,1.7,10.6,71,Garden|WiFi|AC|Pool,4435,49548,8.95,88,14.9008,74.0241,0.81,0.48,4,1,1,1,0,1,22,1,Buy,2
GOA0327,Goa,Arambol,Beach Hut,3,2,52,4.45,0.54,2.0,29.2,218,WiFi|Beach Access|AC|Pool,7174,72995,9.83,97,15.0639,73.9944,0.93,0.26,4,1,1,1,0,1,2,1,Buy,2
GOA0328,Goa,Morjim,Homestay,4,5,57,4.2,0.5,2.2,31.5,59,Hammock|Outdoor Shower|BBQ|Garden,7282,77717,9.37,92,15.0583,73.9752,0.85,0.25,4,0,0,0,0,1,18,5,Buy,2
GOA0329,Goa,Anjuna,Villa,2,1,172,4.14,0.56,0.8,40.7,178,BBQ|Pool|WiFi|Yoga Deck|Hammock,24610,294320,8.36,90,15.0964,73.9455,0.76,0.42,5,1,1,0,0,1,1,11,Buy,2
GOA0330,Goa,Arambol,Homestay,1,1,28,4.09,0.6,1.9,20.1,81,AC|Yoga Deck|Beach Access|Pool|WiFi|Garden,4292,45615,9.41,93,15.0029,73.9876,0.88,0.4,6,1,1,1,0,1,2,5,Buy,2
GOA0331,Goa,Colva,Cottage,2,2,58,4.56,0.49,1.0,18.6,104,AC|WiFi|Outdoor Shower,7261,73025,9.94,99,15.7033,74.0589,0.76,0.3,3,0,1,1,0,1,9,3,Buy,2
GOA0332,Goa,Morjim,Villa,5,6,317,4.18,0.56,0.1,24.6,70,WiFi|Parking|Yoga Deck|Pool,45356,548782,8.26,100,15.2419,74.0697,0.71,0.46,4,1,1,0,1,1,18,11,Buy,2
GOA0333,Goa,Arambol,Villa,3,2,180,4.37,0.51,1.3,34.1,29,Outdoor Shower|Pool|WiFi|BBQ,23455,268547,8.73,91,14.9007,74.0747,0.84,0.27,4,1,1,0,0,1,2,11,Buy,2
GOA0334,Goa,Arambol,Beach Hut,5,5,70,3.85,0.44,0.4,17.6,34,WiFi|Hammock|Outdoor Shower|Yoga Deck,7869,95938,8.2,88,15.0153,73.7428,0.77,0.21,4,0,1,0,0,1,2,1,Buy,2
GOA0335,Goa,Colva,Beach Hut,1,1,32,4.78,0.44,0.7,9.1,182,AC|Hammock|Yoga Deck,3597,36422,9.88,100,15.3315,73.792,0.76,0.21,3,0,0,1,0,1,9,1,Buy,2
GOA0336,Goa,Arambol,Cottage,3,2,99,3.88,0.67,1.7,20.2,167,Pool|Yoga Deck|BBQ|Hammock,16947,182818,9.27,93,15.3119,73.991,0.94,0.47,4,1,0,0,0,1,2,3,Buy,2
GOA0337,Goa,Candolim,Apartment,4,4,83,4.79,0.57,1.7,13.0,158,Garden|Outdoor Shower|Parking|Beach Access|WiFi|BBQ|AC,12088,123433,9.79,100,15.3135,73.7825,0.94,0.3,7,0,1,1,1,1,8,0,Buy,2
GOA0338,Goa,Anjuna,Villa,1,2,188,3.74,0.56,2.1,39.8,124,Parking|Hammock|BBQ|Beach Access|Yoga Deck|AC|Outdoor Shower,26899,291888,9.22,89,15.4683,73.8758,0.81,0.38,7,0,0,1,1,1,1,11,Buy,2
GOA0339,Goa,Baga,Cottage,5,5,83,4.2,0.6,2.5,9.7,24,Garden|Parking|Yoga Deck,12724,141208,9.01,92,14.9136,73.8213,0.91,0.38,3,0,0,0,1,1,5,3,Buy,2
GOA0340,Goa,Panaji,Cottage,2,3,59,4.69,0.53,1.3,14.3,106,Garden|Yoga Deck|Hammock|Parking|Beach Access|WiFi,7989,87178,9.16,96,15.0364,73.7787,0.77,0.35,6,0,1,1,1,1,23,3,Buy,2
GOA0341,Goa,Colva,Cottage,1,1,38,3.8,0.52,1.0,12.7,180,Outdoor Shower|BBQ|AC|Yoga Deck,5049,61409,8.22,85,15.2458,73.8431,0.7,0.39,4,0,0,1,0,1,9,3,Buy,2
GOA0342,Goa,Palolem,Beach Hut,1,1,26,4.76,0.58,2.7,26.7,88,Beach Access|Outdoor Shower|Pool,3853,43115,8.94,95,15.5538,73.8548,0.71,0.48,3,1,0,1,0,1,22,1,Buy,2
GOA0343,Goa,Panaji,Apartment,2,2,50,3.57,0.49,1.7,9.2,206,Yoga Deck|Pool|WiFi,6260,74951,8.35,82,15.7226,73.784,0.71,0.34,3,1,1,0,0,1,23,0,Buy,2
GOA0344,Goa,Morjim,Homestay,5,4,67,3.97,0.48,1.5,22.7,202,Beach Access|BBQ|Outdoor Shower|AC,8217,96808,8.49,86,15.3906,74.0395,0.8,0.25,4,0,0,1,0,1,18,5,Buy,2
GOA0345,Goa,Arambol,Homestay,3,2,53,4.24,0.59,1.8,15.8,7,Pool|Parking|WiFi|AC,7989,83816,9.53,95,15.7031,73.7177,0.76,0.47,4,1,1,1,1,1,2,5,Buy,2
GOA0346,Goa,Colva,Beach Hut,5,6,67,3.7,0.56,1.5,21.5,90,AC|Yoga Deck|WiFi|Parking|Hammock|Outdoor Shower|Pool,9586,114620,8.36,85,15.4375,73.7197,0.9,0.32,7,1,1,1,1,1,9,1,Buy,2
GOA0347,Goa,Candolim,Villa,5,4,198,3.87,0.5,0.4,30.9,29,Pool|Parking|AC|Garden|BBQ,25294,276040,9.16,94,15.6121,73.7714,0.87,0.24,5,1,0,1,1,1,8,11,Buy,2
GOA0348,Goa,Candolim,Cottage,5,4,92,4.91,0.59,2.6,11.8,45,Hammock|Yoga Deck|BBQ,13869,162499,8.53,95,15.7218,74.0077,0.77,0.46,3,0,0,0,0,1,8,3,Buy,2
GOA0349,Goa,Colva,Apartment,2,2,52,4.01,0.46,1.6,19.4,146,AC|Hammock|Pool|BBQ|Beach Access|Parking|Garden,6112,69069,8.85,87,15.3754,73.8454,0.77,0.24,7,1,0,1,1,1,9,0,Buy,2
GOA0350,Goa,Vagator,Apartment,1,2,72,4.85,0.49,0.5,34.2,229,Garden|Outdoor Shower|AC|BBQ|Hammock|Beach Access|Yoga Deck,9014,102658,8.78,98,15.8319,73.8115,0.74,0.31,7,0,0,1,0,1,27,0,Buy,2
GOA0351,Goa,Candolim,Apartment,3,2,86,3.59,0.48,2.7,31.8,78,Outdoor Shower|Parking|Beach Access|Garden|Hammock|WiFi|BBQ,10547,117888,8.95,84,15.7316,73.7601,0.85,0.22,7,0,1,1,1,1,8,0,Buy,2
GOA0352,Goa,Morjim,Villa,4,3,226,4.82,0.47,1.4,6.2,147,Parking|Yoga Deck|WiFi|AC|Beach Access|Garden,27139,307473,8.83,94,15.1749,73.7131,0.78,0.24,6,0,1,1,1,1,18,11,Buy,2
GOA0353,Goa,Calangute,Apartment,2,1,65,4.84,0.62,0.5,25.6,128,Yoga Deck|WiFi|Garden|Beach Access|Pool|BBQ,10297,123698,8.32,99,15.0537,74.0687,0.95,0.39,6,1,1,1,0,1,7,0,Buy,2
GOA0354,Goa,Morjim,Beach Hut,1,2,50,4.6,0.52,0.7,13.8,9,Parking|Pool|Garden|WiFi|Outdoor Shower|BBQ|AC,6643,76591,8.67,95,15.3387,74.0128,0.88,0.26,7,1,1,1,1,1,18,1,Buy,2
GOA0355,Goa,Calangute,Cottage,2,1,86,4.18,0.64,2.0,16.0,280,Parking|Pool|BBQ|Outdoor Shower|Beach Access,14063,147769,9.52,95,15.2148,73.7467,0.9,0.45,5,1,0,1,1,1,7,3,Buy,2
GOA0356,Goa,Palolem,Villa,2,1,131,3.81,0.61,0.4,32.5,82,Yoga Deck|Beach Access|Parking|BBQ|Outdoor Shower|WiFi,20417,236849,8.62,93,14.9958,74.069,0.81,0.47,6,0,1,1,1,1,22,11,Buy,2
GOA0357,Goa,Candolim,Villa,5,6,254,4.05,0.53,2.1,38.6,55,BBQ|Garden|Pool|Outdoor Shower|Beach Access,34395,346985,9.91,94,15.3482,73.9547,0.89,0.28,5,1,0,1,0,1,8,11,Buy,2
GOA0358,Goa,Colva,Apartment,1,2,36,4.52,0.57,1.9,40.8,200,Parking|Pool|WiFi|BBQ|Garden|Beach Access,5243,57747,9.08,95,15.3979,74.0367,0.89,0.34,6,1,1,1,1,1,9,0,Buy,2
GOA0359,Goa,Vagator,Apartment,3,2,112,4.12,0.5,2.5,26.0,147,Garden|Beach Access|Parking|Pool|Yoga Deck|Outdoor Shower,14308,150318,9.52,92,15.7061,73.8414,0.76,0.32,6,1,0,1,1,1,27,0,Buy,2
GOA0360,Goa,Palolem,Villa,5,5,238,3.87,0.56,0.3,39.2,80,Hammock|Garden|Pool,34053,361066,9.43,99,15.2465,74.0892,0.73,0.44,3,1,0,0,0,1,22,11,Buy,2
GOA0361,Goa,Vagator,Beach Hut,5,5,112,3.9,0.54,1.4,33.3,181,Parking|Outdoor Shower|Yoga Deck|Hammock|BBQ|Beach Access|AC,15453,157990,9.78,93,14.9312,74.0481,0.71,0.41,7,0,0,1,1,1,27,1,Buy,2
GOA0362,Goa,Anjuna,Apartment,4,5,92,3.69,0.59,2.1,20.9,78,AC|Garden|Pool|Outdoor Shower|BBQ,13869,163388,8.49,85,15.2363,73.7938,0.74,0.49,5,1,0,1,0,1,1,0,Buy,2
GOA0363,Goa,Palolem,Cottage,4,4,87,4.33,0.52,2.8,43.6,49,Garden|Yoga Deck|Outdoor Shower|Hammock|Parking|BBQ,11559,119951,9.64,94,14.9149,73.8925,0.86,0.28,6,0,0,0,1,1,22,3,Buy,2
GOA0364,Goa,Palolem,Cottage,2,2,60,4.17,0.54,1.3,32.4,214,Hammock|Beach Access|Outdoor Shower|WiFi|Yoga Deck,8278,96259,8.6,89,15.7333,73.8,0.84,0.33,5,0,1,1,0,1,22,3,Buy,2
GOA0365,Goa,Panaji,Apartment,2,3,50,4.38,0.53,1.0,13.6,276,Outdoor Shower|Yoga Deck|Beach Access|AC,6771,69844,9.69,97,15.0055,73.9732,0.79,0.35,4,0,0,1,0,1,23,0,Buy,2
GOA0366,Goa,Morjim,Homestay,5,4,75,4.93,0.5,2.7,22.7,188,Garden|Outdoor Shower|WiFi|Hammock|Pool|Yoga Deck,9581,114177,8.39,93,15.4859,74.0904,0.88,0.22,6,1,1,0,0,1,18,5,Buy,2
GOA0367,Goa,Calangute,Cottage,1,1,63,4.86,0.45,1.4,37.6,153,Beach Access|Parking|Garden|Pool|BBQ|Hammock|Yoga Deck,7243,81842,8.85,94,15.8883,73.8555,0.72,0.26,7,1,0,1,1,1,7,3,Buy,2
GOA0368,Goa,Morjim,Cottage,5,5,115,4.7,0.51,1.5,35.8,73,WiFi|Yoga Deck|Pool|Hammock,14985,174569,8.58,93,15.3996,73.8221,0.85,0.26,4,1,1,0,0,1,18,3,Buy,2
GOA0369,Goa,Anjuna,Cottage,4,5,147,4.5,0.5,2.2,11.9,57,Outdoor Shower|Hammock|Pool,18779,197897,9.49,95,15.4298,73.816,0.8,0.28,3,1,0,0,0,1,1,3,Buy,2
GOA0370,Goa,Panaji,Villa,4,5,177,3.68,0.52,0.1,42.3,43,Pool|Parking|Hammock|Garden,23516,241793,9.73,100,15.7674,73.7934,0.86,0.28,4,1,0,0,1,1,23,11,Buy,2
GOA0371,Goa,Candolim,Villa,1,2,143,4.41,0.57,2.1,20.8,156,Parking|Yoga Deck|Beach Access|Hammock|Garden|AC,20826,211200,9.86,97,15.8638,73.9156,0.94,0.31,6,0,0,1,1,1,8,11,Buy,2
GOA0372,Goa,Morjim,Beach Hut,3,3,61,3.68,0.59,1.2,5.9,33,AC|Garden|Parking,9195,111381,8.26,85,15.2037,74.0684,0.88,0.39,3,0,0,1,1,1,18,1,Buy,2
GOA0373,Goa,Calangute,Homestay,2,3,36,3.88,0.61,0.4,36.8,235,Pool|Outdoor Shower|BBQ|Hammock,5611,67868,8.27,92,15.0813,73.9848,0.83,0.45,4,1,0,0,0,1,7,5,Buy,2
GOA0374,Goa,Colva,Apartment,5,6,75,4.1,0.66,0.4,24.2,270,WiFi|Outdoor Shower|Parking|Beach Access|Pool,12647,138292,9.15,99,15.2763,73.8453,0.9,0.49,5,1,1,1,1,1,9,0,Buy,2
GOA0375,Goa,Arambol,Cottage,2,2,68,4.53,0.49,2.5,24.5,242,Pool|WiFi|Outdoor Shower|Garden|Hammock|AC|Yoga Deck,8513,100313,8.49,90,15.1985,73.9552,0.81,0.26,7,1,1,1,0,1,2,3,Buy,2
GOA0376,Goa,Morjim,Apartment,4,4,99,3.85,0.49,0.3,11.1,141,Pool|Hammock|Outdoor Shower|Garden,12394,124127,9.98,100,14.969,74.0983,0.88,0.21,4,1,0,0,0,1,18,0,Buy,2
GOA0377,Goa,Anjuna,Villa,1,1,150,3.72,0.6,1.6,39.9,36,Hammock|Pool|WiFi|Parking|Garden|AC|BBQ,22995,248592,9.25,90,15.295,73.834,0.76,0.48,7,1,1,1,1,1,1,11,Buy,2
GOA0378,Goa,Candolim,Homestay,1,1,25,4.07,0.56,0.9,7.6,140,BBQ|WiFi|Pool|Garden,3577,40358,8.86,91,15.0913,73.863,0.78,0.4,4,1,1,0,0,1,8,5,Buy,2
GOA0379,Goa,Anjuna,Homestay,5,4,82,4.07,0.53,0.4,17.2,185,Beach Access|Pool|BBQ|Parking|Yoga Deck|Outdoor Shower|Hammock,11104,112484,9.87,100,15.0577,73.7696,0.87,0.28,7,1,0,1,1,1,1,5,Buy,2
GOA0380,Goa,Baga,Beach Hut,5,4,69,3.52,0.53,1.5,17.5,52,Outdoor Shower|Hammock|Parking|BBQ|Yoga Deck,9344,105127,8.89,85,15.1951,73.9934,0.84,0.31,5,0,0,0,1,1,5,1,Buy,2
GOA0381,Goa,Palolem,Beach Hut,5,4,72,3.79,0.57,1.1,19.4,85,Parking|Pool|Outdoor Shower|WiFi|AC|BBQ|Yoga Deck,10486,117707,8.91,89,15.0258,73.9357,0.72,0.47,7,1,1,1,1,1,22,1,Buy,2
GOA0382,Goa,Vagator,Beach Hut,1,2,49,3.8,0.59,1.8,26.9,85,WiFi|Yoga Deck|Parking,7387,75461,9.79,93,15.6027,74.0171,0.81,0.44,3,0,1,0,1,1,27,1,Buy,2
GOA0383,Goa,Colva,Homestay,5,6,47,3.73,0.6,0.1,18.3,23,Hammock|Beach Access|Parking|BBQ|Outdoor Shower|Yoga Deck|WiFi,7205,78643,9.16,100,15.5694,73.7865,0.88,0.4,7,0,1,1,1,1,9,5,Buy,2
GOA0384,Goa,Arambol,Cottage,2,3,86,4.87,0.65,2.9,29.9,47,Garden|Parking|Beach Access|Pool|Outdoor Shower|Yoga Deck|BBQ,14282,143159,9.98,100,15.3128,74.0439,0.9,0.48,7,1,0,1,1,1,2,3,Buy,2
GOA0385,Goa,Morjim,Villa,4,4,250,4.97,0.61,0.3,35.3,189,AC|Parking|Garden|BBQ,38964,405525,9.61,100,14.922,74.0268,0.85,0.44,4,0,0,1,1,1,18,11,Buy,2
GOA0386,Goa,Palolem,Villa,1,1,94,4.49,0.55,2.1,9.3,66,AC|Beach Access|Yoga Deck|Outdoor Shower|WiFi|Garden,13209,142143,9.29,95,14.9696,73.9356,0.79,0.38,6,0,1,1,0,1,22,11,Buy,2
GOA0387,Goa,Panaji,Beach Hut,1,1,28,4.61,0.54,1.2,18.4,265,Outdoor Shower|Yoga Deck|Parking|WiFi|Beach Access,3863,38857,9.94,100,15.876,74.0494,0.83,0.33,5,0,1,1,1,1,23,1,Buy,2
GOA0388,Goa,Panaji,Apartment,3,2,53,4.38,0.57,0.1,25.4,32,BBQ|Beach Access|AC|Hammock|Pool|Yoga Deck,7719,78468,9.84,100,15.8694,73.9773,0.91,0.33,6,1,0,1,0,1,23,0,Buy,2
GOA0389,Goa,Candolim,Homestay,1,1,24,3.78,0.63,1.9,6.1,207,AC|Outdoor Shower|Parking,3863,44162,8.75,88,15.7285,74.0153,0.89,0.45,3,0,0,1,1,1,8,5,Buy,2
GOA0390,Goa,Anjuna,Cottage,4,4,111,4.56,0.43,0.6,18.5,276,Hammock|Beach Access|BBQ,12195,126791,9.62,98,15.3184,73.9034,0.75,0.21,3,0,0,1,0,1,1,3,Buy,2
GOA0391,Goa,Morjim,Villa,1,1,162,3.91,0.52,1.2,39.7,208,Outdoor Shower|Yoga Deck|WiFi,21523,229515,9.38,91,15.6467,74.0431,0.71,0.38,3,0,1,0,0,1,18,11,Buy,2
GOA0392,Goa,Palolem,Villa,3,3,171,3.7,0.51,1.4,38.0,82,Beach Access|WiFi|Yoga Deck|Pool|Parking|BBQ|Outdoor Shower,22282,226039,9.86,91,15.0259,74.0612,0.87,0.26,7,1,1,1,1,1,22,11,Buy,2
GOA0393,Goa,Morjim,Cottage,2,2,103,4.2,0.6,2.4,36.4,112,Pool|Outdoor Shower|Yoga Deck|BBQ|Parking|WiFi|AC,15790,173052,9.12,92,15.3625,74.0764,0.89,0.39,7,1,1,1,1,1,18,3,Buy,2
GOA0394,Goa,Calangute,Cottage,1,2,62,4.19,0.64,1.7,23.7,143,AC|Yoga Deck|Parking|Pool|Garden|Outdoor Shower,10138,105431,9.62,96,15.8681,74.0012,0.9,0.45,6,1,0,1,1,1,7,3,Buy,2
GOA0395,Goa,Arambol,Villa,3,4,250,3.55,0.57,2.5,39.1,30,Outdoor Shower|BBQ|WiFi|Hammock|Parking|Garden,36409,368077,9.89,90,15.4484,73.7789,0.82,0.39,6,0,1,0,1,1,2,11,Buy,2
GOA0396,Goa,Anjuna,Beach Hut,3,3,62,3.92,0.47,0.5,10.3,246,WiFi|Hammock|Outdoor Shower|Yoga Deck,7445,87896,8.47,89,15.1334,73.8813,0.83,0.22,4,0,1,0,0,1,1,1,Buy,2
GOA0397,Goa,Colva,Cottage,4,4,80,4.65,0.59,1.9,11.3,168,Outdoor Shower|Pool|WiFi|BBQ|Hammock|AC|Garden,12060,123631,9.75,99,15.337,73.8588,0.81,0.44,7,1,1,1,0,1,9,3,Buy,2
GOA0398,Goa,Palolem,Villa,2,2,158,4.37,0.48,0.7,21.9,211,Beach Access|Hammock|Garden|Outdoor Shower,19377,218551,8.87,93,15.4149,73.7683,0.8,0.25,4,0,0,1,0,1,22,11,Buy,2
GOA0399,Goa,Baga,Homestay,1,1,28,4.78,0.52,2.9,28.8,99,Beach Access|Garden|Pool|BBQ,3720,39955,9.31,96,14.9902,73.9424,0.76,0.35,4,1,0,1,0,1,5,5,Buy,2
GOA0400,Goa,Arambol,Homestay,2,3,35,4.94,0.62,2.1,23.0,10,WiFi|Hammock|Yoga Deck|Garden|BBQ|AC,5544,62705,8.84,98,15.7584,74.0827,0.88,0.44,6,0,1,1,0,1,2,5,Buy,2
GOA0401,Goa,Palolem,Apartment,1,1,45,4.9,0.56,1.4,5.1,214,BBQ|Garden|Beach Access|Hammock|WiFi,6439,67385,9.56,100,15.1415,73.9039,0.85,0.36,5,0,1,1,0,1,22,0,Buy,2
GOA0402,Goa,Arambol,Apartment,3,4,82,4.17,0.58,1.4,6.9,194,BBQ|Hammock|Garden|Beach Access|WiFi|Yoga Deck,12152,125126,9.71,96,15.6754,73.9283,0.95,0.31,6,0,1,1,0,1,2,0,Buy,2
GOA0403,Goa,Vagator,Homestay,5,4,83,3.72,0.51,0.7,10.2,53,Outdoor Shower|Yoga Deck|AC|BBQ|Hammock|WiFi|Parking,10815,108427,9.97,94,15.2093,73.7468,0.84,0.28,7,0,1,1,1,1,27,5,Buy,2
GOA0404,Goa,Anjuna,Villa,1,2,196,3.96,0.46,1.8,39.5,257,Yoga Deck|Outdoor Shower|Garden,23036,233638,9.86,92,15.8615,73.7987,0.73,0.26,3,0,0,0,0,1,1,11,Buy,2
GOA0405,Goa,Panaji,Homestay,1,2,22,3.53,0.55,0.8,31.2,117,BBQ|Pool|AC|Outdoor Shower|WiFi|Garden,3092,32341,9.56,91,15.3162,73.7719,0.86,0.32,6,1,1,1,0,1,23,5,Buy,2
GOA0406,Goa,Morjim,Homestay,4,3,66,4.35,0.52,2.4,9.6,240,Beach Access|Garden|Hammock|Outdoor Shower,8769,100815,8.7,90,15.5948,73.8766,0.91,0.24,4,0,0,1,0,1,18,5,Buy,2
GOA0407,Goa,Arambol,Beach Hut,1,1,50,3.71,0.54,2.9,43.5,138,BBQ|AC|Yoga Deck|Hammock,6898,74038,9.32,88,15.8015,73.8082,0.86,0.31,4,0,0,1,0,1,2,1,Buy,2
GOA0408,Goa,Baga,Beach Hut,2,1,45,4.99,0.51,1.6,5.6,165,Pool|Yoga Deck|BBQ|Garden|Parking|AC,5864,62483,9.38,99,15.1201,73.8128,0.76,0.33,6,1,0,1,1,1,5,1,Buy,2
GOA0409,Goa,Palolem,Cottage,5,5,98,3.76,0.62,0.3,31.1,204,BBQ|Outdoor Shower|WiFi|AC,15524,177667,8.74,96,15.8562,73.7012,0.92,0.41,4,0,1,1,0,1,22,3,Buy,2
GOA0410,Goa,Calangute,Homestay,4,3,47,4.89,0.63,2.3,25.6,121,Parking|Outdoor Shower|Hammock|AC|Garden|WiFi,7565,77188,9.8,100,15.1316,73.7725,0.93,0.42,6,0,1,1,1,1,7,5,Buy,2
GOA0411,Goa,Anjuna,Cottage,5,4,157,3.7,0.62,0.6,44.8,16,Outdoor Shower|AC|Parking|Beach Access|Garden|Pool|BBQ,24870,302750,8.21,88,15.4556,73.7681,0.82,0.48,7,1,0,1,1,1,1,3,Buy,2
GOA0412,Goa,Arambol,Villa,5,4,271,4.14,0.49,2.9,34.3,198,Yoga Deck|BBQ|Garden,33928,350843,9.67,92,14.9004,73.9385,0.78,0.28,3,0,0,0,0,1,2,11,Buy,2
GOA0413,Goa,Calangute,Cottage,4,5,123,3.93,0.55,2.2,17.8,277,Parking|WiFi|BBQ|Yoga Deck|Garden,17285,199278,8.67,87,15.1522,74.0824,0.75,0.4,5,0,1,0,1,1,7,3,Buy,2
GOA0414,Goa,Candolim,Beach Hut,3,4,61,4.19,0.58,1.3,22.1,14,AC|Garden|Parking,9040,93549,9.66,96,15.4374,73.709,0.91,0.34,3,0,0,1,1,1,8,1,Buy,2
GOA0415,Goa,Panaji,Villa,1,1,97,4.67,0.59,2.7,27.3,42,Garden|Yoga Deck|Parking|Beach Access|Outdoor Shower|BBQ|Pool,14622,146806,9.96,100,15.6873,73.9165,0.87,0.39,7,1,0,1,1,1,23,11,Buy,2
GOA0416,Goa,Morjim,Apartment,2,2,73,3.7,0.58,2.6,32.0,40,Beach Access|Pool|Outdoor Shower,10818,122264,8.85,87,15.7043,73.9637,0.92,0.34,3,1,0,1,0,1,18,0,Buy,2
GOA0417,Goa,Morjim,Villa,2,3,193,4.27,0.56,1.2,41.6,155,Outdoor Shower|Hammock|Beach Access|Yoga Deck|Garden|BBQ,27614,282012,9.79,97,14.991,73.9593,0.9,0.31,6,0,0,1,0,1,18,11,Buy,2
GOA0418,Goa,Calangute,Cottage,5,6,116,4.11,0.49,1.8,38.1,84,Pool|Garden|Hammock|Parking|WiFi|AC|Yoga Deck,14523,170146,8.54,87,15.0705,74.059,0.87,0.22,7,1,1,1,1,1,7,3,Buy,2
GOA0419,Goa,Colva,Apartment,1,1,44,4.82,0.55,2.8,22.9,189,Pool|BBQ|Yoga Deck|AC|Outdoor Shower|Garden|Hammock,6183,74195,8.33,92,15.1744,73.8573,0.82,0.36,7,1,0,1,0,1,9,0,Buy,2
GOA0420,Goa,Anjuna,Cottage,1,1,70,3.93,0.59,0.3,11.9,143,WiFi|Garden|Parking|Beach Access,10552,121409,8.69,97,15.2445,73.7246,0.77,0.46,4,0,1,1,1,1,1,3,Buy,2
GOA0421,Goa,Morjim,Cottage,1,1,66,4.65,0.54,1.4,39.9,131,AC|Beach Access|BBQ|WiFi|Yoga Deck|Outdoor Shower|Garden,9106,100577,9.05,95,15.6628,73.9052,0.92,0.27,7,0,1,1,0,1,18,3,Buy,2
GOA0422,Goa,Vagator,Cottage,3,3,122,4.77,0.48,2.7,26.7,108,Yoga Deck|AC|Parking,14962,174235,8.59,92,15.4296,73.8391,0.7,0.32,3,0,0,1,1,1,27,3,Buy,2
GOA0423,Goa,Morjim,Beach Hut,4,4,78,4.48,0.57,2.6,23.1,183,AC|Hammock|Garden|Yoga Deck|WiFi|BBQ|Beach Access,11360,117505,9.67,97,15.308,73.975,0.8,0.41,7,0,1,1,0,1,18,1,Buy,2
GOA0424,Goa,Palolem,Villa,4,3,178,4.46,0.58,2.7,9.2,153,BBQ|AC|Outdoor Shower,26378,321997,8.19,89,15.1331,74.0802,0.92,0.33,3,0,0,1,0,1,22,11,Buy,2
GOA0425,Goa,Panaji,Homestay,3,3,38,3.65,0.44,3.0,25.1,222,Garden|Parking|Hammock,4272,44429,9.62,87,15.7484,73.7082,0.7,0.25,3,0,0,0,1,1,23,5,Buy,2
GOA0426,Goa,Vagator,Apartment,2,1,88,3.92,0.55,2.1,13.9,163,Hammock|Yoga Deck|Parking|Outdoor Shower,12366,142188,8.7,87,14.9348,73.8637,0.92,0.29,4,0,0,0,1,1,27,0,Buy,2
GOA0427,Goa,Anjuna,Villa,3,4,219,4.71,0.57,1.8,38.1,167,Hammock|WiFi|Beach Access,31894,361767,8.82,95,15.325,73.8102,0.9,0.34,3,0,1,1,0,1,1,11,Buy,2
